Geoid,Tract,Year,type,County,CRA Eligible
6081503902,5039.02,2013,mod,Santa Clara County,eligible
6081503903,5039.03,2013,low,Santa Clara County,eligible
6081504001,5040.01,2013,mod,Santa Clara County,eligible
6081504002,5040.02,2013,low,Santa Clara County,eligible
6081504101,5041.01,2013,mod,Santa Clara County,eligible
6081504102,5041.02,2013,mod,Santa Clara County,eligible
6081504201,5042.01,2013,mid,Santa Clara County,not eligible
6081504202,5042.02,2013,high,Santa Clara County,not eligible
6081504307,5043.07,2013,mid,Santa Clara County,not eligible
6081504308,5043.08,2013,mid,Santa Clara County,not eligible
6081504310,5043.11,2013,mid,Santa Clara County,not eligible
6081504314,5043.14,2013,mid,Santa Clara County,not eligible
6081504314,5043.15,2013,mod,Santa Clara County,eligible
6081504316,5043.16,2013,mid,Santa Clara County,not eligible
6081504317,5043.17,2013,mid,Santa Clara County,not eligible
6081504318,5043.18,2013,mod,Santa Clara County,eligible
6081504318,5043.19,2013,mid,Santa Clara County,not eligible
6081504320,5043.2,2013,mid,Santa Clara County,not eligible
6081504321,5043.21,2013,mid,Santa Clara County,not eligible
6081504322,5043.22,2013,mid,Santa Clara County,not eligible
6081504322,5043.23,2013,mod,Santa Clara County,eligible
6081504410,5044.1,2013,mod,Santa Clara County,eligible
6081504410,5044.11,2013,mid,Santa Clara County,not eligible
6081504412,5044.12,2013,mod,Santa Clara County,eligible
6081504413,5044.13,2013,mid,Santa Clara County,not eligible
6081504414,5044.14,2013,mid,Santa Clara County,not eligible
6081504414,5044.15,2013,high,Santa Clara County,not eligible
6081504416,5044.16,2013,mid,Santa Clara County,not eligible
6081504417,5044.17,2013,mid,Santa Clara County,not eligible
6081504418,5044.18,2013,mod,Santa Clara County,eligible
6081504420,5044.2,2013,high,Santa Clara County,not eligible
6081504421,5044.21,2013,mid,Santa Clara County,not eligible
6081504422,5044.22,2013,mid,Santa Clara County,not eligible
6081504422,5044.23,2013,mid,Santa Clara County,not eligible
6081504504,5045.04,2013,mid,Santa Clara County,not eligible
6081504505,5045.05,2013,mod,Santa Clara County,eligible
6081504506,5045.06,2013,mid,Santa Clara County,not eligible
6081504507,5045.07,2013,mid,Santa Clara County,not eligible
6081504601,5046.01,2013,mod,Santa Clara County,eligible
6081504602,5046.02,2013,mod,Santa Clara County,eligible
6081504802,5048.02,2013,mid,Santa Clara County,not eligible
6081504803,5048.03,2013,mid,Santa Clara County,not eligible
6081504805,5048.05,2013,mid,Santa Clara County,not eligible
6081504806,5048.06,2013,high,Santa Clara County,not eligible
6081504901,5049.01,2013,high,Santa Clara County,not eligible
6081505001,5050.01,2013,mid,Santa Clara County,not eligible
6081505006,5050.06,2013,high,Santa Clara County,not eligible
6081505007,5050.07,2013,mid,Santa Clara County,not eligible
6081505008,5050.08,2013,high,Santa Clara County,not eligible
6081505009,5050.09,2013,mod,Santa Clara County,eligible
6081505100,5051.0,2013,mod,Santa Clara County,eligible
6081505202,5052.02,2013,mod,Santa Clara County,eligible
6081505203,5052.03,2013,mid,Santa Clara County,not eligible
6081505301,5053.01,2013,mid,Santa Clara County,not eligible
6081505302,5053.02,2013,mid,Santa Clara County,not eligible
6081505303,5053.03,2013,mod,Santa Clara County,eligible
6081505304,5053.04,2013,mid,Santa Clara County,not eligible
6081505305,5053.05,2013,mid,Santa Clara County,not eligible
6081505401,5054.01,2013,mid,Santa Clara County,not eligible
6081505402,5054.02,2013,mid,Santa Clara County,not eligible
6081505403,5054.03,2013,mid,Santa Clara County,not eligible
6081505500,5055.0,2013,mid,Santa Clara County,not eligible
6081505600,5056.0,2013,mid,Santa Clara County,not eligible
6081505700,5057.0,2013,mid,Santa Clara County,not eligible
6081505800,5058.0,2013,high,Santa Clara County,not eligible
6081505900,5059.0,2013,mid,Santa Clara County,not eligible
6081506000,5060.0,2013,mid,Santa Clara County,not eligible
6081506101,5061.01,2013,mid,Santa Clara County,not eligible
6081506102,5061.02,2013,mid,Santa Clara County,not eligible
6081506103,5061.03,2013,high,Santa Clara County,not eligible
6081506202,5062.02,2013,high,Santa Clara County,not eligible
6081506203,5062.03,2013,mid,Santa Clara County,not eligible
6081506204,5062.04,2013,mod,Santa Clara County,eligible
6081506301,5063.01,2013,mod,Santa Clara County,eligible
6081506302,5063.02,2013,mid,Santa Clara County,not eligible
6081506304,5063.04,2013,mod,Santa Clara County,eligible
6081506305,5063.05,2013,mod,Santa Clara County,eligible
6081506401,5064.01,2013,mod,Santa Clara County,eligible
6081506402,5064.02,2013,mod,Santa Clara County,eligible
6081506501,5065.01,2013,mod,Santa Clara County,eligible
6081506502,5065.02,2013,mid,Santa Clara County,not eligible
6081506503,5065.03,2013,mod,Santa Clara County,eligible
6081506601,5066.01,2013,mid,Santa Clara County,not eligible
6081506603,5066.03,2013,mid,Santa Clara County,not eligible
6081506604,5066.04,2013,high,Santa Clara County,not eligible
6081506605,5066.05,2013,mid,Santa Clara County,not eligible
6081506606,5066.06,2013,mid,Santa Clara County,not eligible
6081506701,5067.01,2013,mid,Santa Clara County,not eligible
6081506702,5067.02,2013,mid,Santa Clara County,not eligible
6081506703,5067.03,2013,mid,Santa Clara County,not eligible
6081506801,5068.01,2013,high,Santa Clara County,not eligible
6081506802,5068.02,2013,mid,Santa Clara County,not eligible
6081506803,5068.03,2013,mid,Santa Clara County,not eligible
6081506804,5068.04,2013,high,Santa Clara County,not eligible
6081506900,5069.0,2013,high,Santa Clara County,not eligible
6081507001,5070.01,2013,high,Santa Clara County,not eligible
6081507002,5070.02,2013,high,Santa Clara County,not eligible
6081507100,5071.0,2013,high,Santa Clara County,not eligible
6081507203,5072.03,2013,high,Santa Clara County,not eligible
6081507205,5072.05,2013,high,Santa Clara County,not eligible
6081507206,5072.06,2013,high,Santa Clara County,not eligible
6081507301,5073.01,2013,high,Santa Clara County,not eligible
6081507302,5073.02,2013,high,Santa Clara County,not eligible
6081507401,5074.01,2013,high,Santa Clara County,not eligible
6081507402,5074.02,2013,high,Santa Clara County,not eligible
6081507500,5075.0,2013,high,Santa Clara County,not eligible
6081507600,5076.0,2013,high,Santa Clara County,not eligible
6081507701,5077.01,2013,high,Santa Clara County,not eligible
6081507702,5077.02,2013,high,Santa Clara County,not eligible
6081507703,5077.03,2013,high,Santa Clara County,not eligible
6081507805,5078.05,2013,mid,Santa Clara County,not eligible
6081507806,5078.06,2013,high,Santa Clara County,not eligible
6081507807,5078.07,2013,high,Santa Clara County,not eligible
6081507808,5078.08,2013,high,Santa Clara County,not eligible
6081507903,5079.03,2013,high,Santa Clara County,not eligible
6081507904,5079.04,2013,high,Santa Clara County,not eligible
6081507905,5079.05,2013,high,Santa Clara County,not eligible
6081507906,5079.06,2013,high,Santa Clara County,not eligible
6081508001,5080.01,2013,high,Santa Clara County,not eligible
6081508003,5080.03,2013,mid,Santa Clara County,not eligible
6081508004,5080.04,2013,mid,Santa Clara County,not eligible
6081508101,5081.01,2013,high,Santa Clara County,not eligible
6081508102,5081.02,2013,high,Santa Clara County,not eligible
6081508202,5082.02,2013,mid,Santa Clara County,not eligible
6081508203,5082.03,2013,high,Santa Clara County,not eligible
6081508204,5082.04,2013,mid,Santa Clara County,not eligible
6081508301,5083.01,2013,high,Santa Clara County,not eligible
6081508303,5083.03,2013,high,Santa Clara County,not eligible
6081508304,5083.04,2013,mod,Santa Clara County,eligible
6081508401,5084.01,2013,high,Santa Clara County,not eligible
6081508403,5084.03,2013,high,Santa Clara County,not eligible
6081508404,5084.04,2013,high,Santa Clara County,not eligible
6081508503,5085.03,2013,mid,Santa Clara County,not eligible
6081508504,5085.04,2013,mid,Santa Clara County,not eligible
6081508505,5085.05,2013,high,Santa Clara County,not eligible
6081508507,5085.07,2013,mid,Santa Clara County,not eligible
6081508508,5085.08,2013,mid,Santa Clara County,not eligible
6081508601,5086.01,2013,high,Santa Clara County,not eligible
6081508602,5086.02,2013,mid,Santa Clara County,not eligible
6081508703,5087.03,2013,mid,Santa Clara County,not eligible
6081508704,5087.04,2013,mid,Santa Clara County,not eligible
6081508800,5088.0,2013,mod,Santa Clara County,eligible
6081508900,5089.0,2013,mid,Santa Clara County,not eligible
6081509000,5090.0,2013,mod,Santa Clara County,eligible
6081509102,5091.02,2013,mid,Santa Clara County,not eligible
6081509105,5091.05,2013,mid,Santa Clara County,not eligible
6081509106,5091.06,2013,mid,Santa Clara County,not eligible
6081509107,5091.07,2013,mid,Santa Clara County,not eligible
6081509108,5091.08,2013,mid,Santa Clara County,not eligible
6081509109,5091.09,2013,high,Santa Clara County,not eligible
6081509201,5092.01,2013,mod,Santa Clara County,eligible
6081509202,5092.02,2013,mid,Santa Clara County,not eligible
6081509302,5093.02,2013,high,Santa Clara County,not eligible
6081509303,5093.03,2013,mod,Santa Clara County,eligible
6081509304,5093.04,2013,mod,Santa Clara County,eligible
6081509401,5094.01,2013,mid,Santa Clara County,not eligible
6081509403,5094.03,2013,mod,Santa Clara County,eligible
6081509404,5094.04,2013,mid,Santa Clara County,not eligible
6081509500,5095.0,2013,mod,Santa Clara County,eligible
6081509600,5096.0,2013,high,Santa Clara County,not eligible
6081509700,5097.0,2013,mid,Santa Clara County,not eligible
6081509801,5098.01,2013,high,Santa Clara County,not eligible
6081509802,5098.02,2013,high,Santa Clara County,not eligible
6081509901,5099.01,2013,high,Santa Clara County,not eligible
6081509902,5099.02,2013,high,Santa Clara County,not eligible
6081510001,5100.01,2013,high,Santa Clara County,not eligible
6081510002,5100.02,2013,high,Santa Clara County,not eligible
6081510100,5101.0,2013,high,Santa Clara County,not eligible
6081510200,5102.0,2013,high,Santa Clara County,not eligible
6081510300,5103.0,2013,high,Santa Clara County,not eligible
6081510400,5104.0,2013,high,Santa Clara County,not eligible
6081510500,5105.0,2013,high,Santa Clara County,not eligible
6081510600,5106.0,2013,mid,Santa Clara County,not eligible
6081510700,5107.0,2013,high,Santa Clara County,not eligible
6081510801,5108.01,2013,high,Santa Clara County,not eligible
6081510802,5108.02,2013,high,Santa Clara County,not eligible
6081510803,5108.03,2013,high,Santa Clara County,not eligible
6081510900,5109.0,2013,high,Santa Clara County,not eligible
6081511000,5110.0,2013,high,Santa Clara County,not eligible
6081511100,5111.0,2013,high,Santa Clara County,not eligible
6081511200,5112.0,2013,high,Santa Clara County,not eligible
6081511301,5113.01,2013,high,Santa Clara County,not eligible
6081511302,5113.02,2013,high,Santa Clara County,not eligible
6081511400,5114.0,2013,high,Santa Clara County,not eligible
6081511500,5115.0,2013,high,Santa Clara County,not eligible
6081511609,5116.09,2013,mid,Santa Clara County,not eligible
6081511701,5117.01,2013,high,Santa Clara County,not eligible
6081511702,5117.02,2013,high,Santa Clara County,not eligible
6081511704,5117.04,2013,high,Santa Clara County,not eligible
6081511705,5117.05,2013,high,Santa Clara County,not eligible
6081511707,5117.07,2013,high,Santa Clara County,not eligible
6081511800,5118.0,2013,high,Santa Clara County,not eligible
6081511905,5119.05,2013,high,Santa Clara County,not eligible
6081511907,5119.07,2013,high,Santa Clara County,not eligible
6081511909,5119.09,2013,high,Santa Clara County,not eligible
6081511910,5119.1,2013,high,Santa Clara County,not eligible
6081511910,5119.11,2013,mid,Santa Clara County,not eligible
6081511912,5119.12,2013,high,Santa Clara County,not eligible
6081511913,5119.13,2013,high,Santa Clara County,not eligible
6081511914,5119.14,2013,high,Santa Clara County,not eligible
6081511914,5119.15,2013,low,Santa Clara County,eligible
6081511916,5119.16,2013,high,Santa Clara County,not eligible
6081512001,5120.01,2013,high,Santa Clara County,not eligible
6081512005,5120.05,2013,mid,Santa Clara County,not eligible
6081512017,5120.17,2013,mod,Santa Clara County,eligible
6081512018,5120.19,2013,mid,Santa Clara County,not eligible
6081512020,5120.2,2013,mod,Santa Clara County,eligible
6081512021,5120.21,2013,mid,Santa Clara County,not eligible
6081512022,5120.22,2013,mod,Santa Clara County,eligible
6081512022,5120.23,2013,mod,Santa Clara County,eligible
6081512024,5120.24,2013,mod,Santa Clara County,eligible
6081512025,5120.25,2013,mid,Santa Clara County,not eligible
6081512026,5120.26,2013,mid,Santa Clara County,not eligible
6081512027,5120.27,2013,mod,Santa Clara County,eligible
6081512029,5120.29,2013,mid,Santa Clara County,not eligible
6081512030,5120.3,2013,high,Santa Clara County,not eligible
6081512031,5120.31,2013,mid,Santa Clara County,not eligible
6081512032,5120.32,2013,high,Santa Clara County,not eligible
6081512033,5120.33,2013,mid,Santa Clara County,not eligible
6081512034,5120.34,2013,mid,Santa Clara County,not eligible
6081512035,5120.35,2013,high,Santa Clara County,not eligible
6081512035,5120.36,2013,high,Santa Clara County,not eligible
6081512037,5120.37,2013,mid,Santa Clara County,not eligible
6081512038,5120.38,2013,mid,Santa Clara County,not eligible
6081512039,5120.39,2013,mid,Santa Clara County,not eligible
6081512042,5120.42,2013,mid,Santa Clara County,not eligible
6081512043,5120.43,2013,low,Santa Clara County,eligible
6081512045,5120.45,2013,mid,Santa Clara County,not eligible
6081512047,5120.47,2013,mid,Santa Clara County,not eligible
6081512052,5120.52,2013,mid,Santa Clara County,not eligible
6081512053,5120.53,2013,mod,Santa Clara County,eligible
6081512100,5121.0,2013,mid,Santa Clara County,not eligible
6081512200,5122.0,2013,high,Santa Clara County,not eligible
6081512305,5123.05,2013,high,Santa Clara County,not eligible
6081512307,5123.07,2013,mid,Santa Clara County,not eligible
6081512308,5123.08,2013,high,Santa Clara County,not eligible
6081512309,5123.09,2013,high,Santa Clara County,not eligible
6081512310,5123.1,2013,mod,Santa Clara County,eligible
6081512310,5123.11,2013,mid,Santa Clara County,not eligible
6081512312,5123.12,2013,high,Santa Clara County,not eligible
6081512313,5123.13,2013,mid,Santa Clara County,not eligible
6081512314,5123.14,2013,mod,Santa Clara County,eligible
6081512401,5124.01,2013,mid,Santa Clara County,not eligible
6081512402,5124.02,2013,high,Santa Clara County,not eligible
6081512503,5125.03,2013,high,Santa Clara County,not eligible
6081512505,5125.05,2013,mod,Santa Clara County,eligible
6081512506,5125.06,2013,mod,Santa Clara County,eligible
6081512508,5125.08,2013,mod,Santa Clara County,eligible
6081512509,5125.09,2013,mid,Santa Clara County,not eligible
6081512510,5125.1,2013,mid,Santa Clara County,not eligible
6081512602,5126.02,2013,mod,Santa Clara County,eligible
6081512603,5126.03,2013,low,Santa Clara County,eligible
6081512604,5126.04,2013,low,Santa Clara County,eligible
6081513500,5135.0,2013,high,Santa Clara County,not eligible
6013301000,3010.0,2009,mod,Contra Costa County,eligible
6013302002,3020.02,2009,mid,Contra Costa County,not eligible
6013302003,3020.03,2009,mid,Contra Costa County,not eligible
6013302004,3020.04,2009,mid,Contra Costa County,not eligible
6013303100,3031.0,2009,mod,Contra Costa County,eligible
6013303200,3032.0,2009,mid,Contra Costa County,not eligible
6013304000,3040.0,2009,high,Contra Costa County,not eligible
6013305000,3050.0,2009,low,Contra Costa County,eligible
6013306001,3060.01,2009,mod,Contra Costa County,eligible
6013306002,3060.02,2009,mid,Contra Costa County,not eligible
6013307101,3071.01,2009,mid,Contra Costa County,not eligible
6013307102,3071.02,2009,mod,Contra Costa County,eligible
6013307201,3072.01,2009,mod,Contra Costa County,eligible
6013307202,3072.02,2009,low,Contra Costa County,eligible
6013307204,3072.04,2009,mid,Contra Costa County,not eligible
6013307205,3072.05,2009,mid,Contra Costa County,not eligible
6013308001,3080.01,2009,mid,Contra Costa County,not eligible
6013308002,3080.02,2009,mid,Contra Costa County,not eligible
6013309000,3090.0,2009,mid,Contra Costa County,not eligible
6013310000,3100.0,2009,mod,Contra Costa County,eligible
