,Tract,Year,County,type,CRA Eligible,"% HI borrower, LI tract","# HI borrower, LI tract","% HI borrower, HI tract","# HI borrower, HI tract","% LI borrower, LI tract","# LI borrower, LI tract","%LI borrower, HI tract","# LI borrower, HI tract"
20,4025.0,2012,Alameda County,low,eligible,0.3333333333333333,2,0.0,0,0.6666666666666666,4,0.0,0
21,4026.0,2012,Alameda County,low,eligible,0.9,9,0.0,0,0.1,1,0.0,0
22,4027.0,2012,Alameda County,mod,eligible,0.5789473684210527,11,0.0,0,0.42105263157894735,8,0.0,0
23,4028.0,2012,Alameda County,low,eligible,0.8,64,0.0,0,0.2,16,0.0,0
24,4029.0,2012,Alameda County,low,eligible,0.5,1,0.0,0,0.5,1,0.0,0
25,4030.0,2012,Alameda County,low,eligible,0.4838709677419355,15,0.0,0,0.5161290322580645,16,0.0,0
26,4031.0,2012,Alameda County,mod,eligible,0.47368421052631576,9,0.0,0,0.5263157894736842,10,0.0,0
27,4033.0,2012,Alameda County,mod,eligible,0.7755102040816326,38,0.0,0,0.22448979591836735,11,0.0,0
28,4034.0,2012,Alameda County,mod,eligible,0.7586206896551724,22,0.0,0,0.2413793103448276,7,0.0,0
29,4035.01,2012,Alameda County,low,eligible,0.6153846153846154,24,0.0,0,0.38461538461538464,15,0.0,0
30,4035.02,2012,Alameda County,mid,not eligible,0.0,0,0.7435897435897436,29,0.0,0,0.2564102564102564,10
31,4036.0,2012,Alameda County,mod,eligible,0.475,19,0.0,0,0.525,21,0.0,0
32,4037.01,2012,Alameda County,mid,not eligible,0.0,0,0.6774193548387096,21,0.0,0,0.3225806451612903,10
33,4037.02,2012,Alameda County,mod,eligible,0.9,18,0.0,0,0.1,2,0.0,0
34,4038.0,2012,Alameda County,high,not eligible,0.0,0,0.9318181818181818,41,0.0,0,0.06818181818181818,3
35,4039.0,2012,Alameda County,mid,not eligible,0.0,0,0.676923076923077,44,0.0,0,0.3230769230769231,21
36,4040.0,2012,Alameda County,mid,not eligible,0.0,0,0.5925925925925926,16,0.0,0,0.4074074074074074,11
37,4041.01,2012,Alameda County,high,not eligible,0.0,0,0.7631578947368421,29,0.0,0,0.23684210526315788,9
