,Place Name,"% HI borrower, LI tract","# HI borrower, LI tract","% HI borrower, HI tract","# HI borrower, HI tract","% LI borrower, LI tract","# LI borrower, LI tract","%LI borrower, HI tract","# LI borrower, HI tract",STATEFP00,COUNTYFP00,FIPS state,Period,AREA,PERIMETER,PL06_D00_,PL06_D00_I,STATE,PLC,PLACEFP,NAME,LSAD,LSAD_TRANS,geometry,Merge Name
54,El Sobrante CDP,0.26392902417597197,18.9,0.4784458396385379,42.85,0.08607097582402798,5.5,0.17155416036146204,16.1,6.0,13.0,6.0,recovery 2013-2017,0.000134951556000018,0.0734087422899177,527.0,526.0,06,0902,22454,El Sobrante,57,CDP,"POLYGON ((-122.28538 37.968223, -122.28468 37.967823, -122.283734 37.96735, -122.28258 37.966523, -122.28228 37.966123, -122.27958 37.965723, -122.279696 37.967465, -122.27708 37.968123, -122.272946 37.967328, -122.271736 37.965749, -122.273556 37.965415, -122.27428 37.965723, -122.27768 37.965023, -122.278042 37.963142, -122.27948 37.960523, -122.27928 37.959523, -122.27758 37.958723, -122.27698 37.959223, -122.27578 37.958923, -122.27238 37.957523, -122.27028 37.956123, -122.27248 37.953823, -122.27318 37.953923, -122.27708 37.956023, -122.27808 37.956823, -122.28048 37.954723, -122.28188 37.957223, -122.28638 37.959223, -122.29038 37.961823, -122.28978 37.963823, -122.29008 37.963923, -122.28538 37.968223))",El Sobrante CDP
55,El Verano CDP,0.3674828472993433,31.2,0.5272942788839602,53.3,0.032517152700656735,2.8,0.07270572111603983,7.7,6.0,97.0,6.0,recovery 2013-2017,0.000299284640999903,0.0791054502645416,396.0,395.0,06,0905,22510,El Verano,57,CDP,"POLYGON ((-122.494792 38.304514, -122.487192 38.307214, -122.484392 38.302614, -122.483692 38.302714, -122.483392 38.302714, -122.483692 38.302414, -122.48211 38.298445, -122.480706 38.297087, -122.477455 38.297605, -122.476295 38.295614, -122.476991 38.293914, -122.477791 38.294314, -122.488292 38.290914, -122.492892 38.287014, -122.495592 38.291914, -122.502792 38.290714, -122.502892 38.301914, -122.494792 38.304514))",El Verano CDP
56,Eldridge CDP,0.0,0.0,0.9137644385826992,85.4,0.0,0.0,0.08623556141730104,8.8,6.0,97.0,6.0,recovery 2013-2017,0.000167493353500081,0.0768284604627607,382.0,381.0,06,0863,21894,Eldridge,57,CDP,"POLYGON ((-122.515792 38.348013, -122.514292 38.349313, -122.512704 38.348576, -122.50921 38.345395, -122.507392 38.339913, -122.505517 38.338307, -122.503137 38.334904, -122.504495 38.333081, -122.50303 38.329831, -122.499627 38.325825, -122.495385 38.3242, -122.494792 38.322913, -122.499692 38.321213, -122.501992 38.320413, -122.507745 38.32832, -122.512692 38.338613, -122.514337 38.346242, -122.515792 38.348013))",Eldridge CDP
57,Elmira CDP,0.0,0.0,0.8900937408456204,210.8,0.0,0.0,0.10990625915437946,26.6,6.0,95.0,6.0,recovery 2013-2017,0.000143646200000014,0.059861978049195,380.0,379.0,06,0875,22146,Elmira,57,CDP,"POLYGON ((-121.915475 38.35911, -121.905974 38.35911, -121.906074 38.35481, -121.905954 38.353814, -121.906074 38.35161, -121.896674 38.35171, -121.896774 38.34651, -121.901074 38.34641, -121.906115 38.347349, -121.911174 38.34841, -121.910874 38.34871, -121.912075 38.34921, -121.913075 38.34961, -121.913475 38.34991, -121.915375 38.35091, -121.915475 38.35911))",Elmira CDP
58,Emerald Lake Hills CDP,0.0,0.0,0.9915915206990594,85.2,0.0,0.0,0.008408479300940498,0.7333333333333333,6.0,81.0,6.0,recovery 2013-2017,0.000319697442499906,0.101785064273269,718.0,717.0,06,0908,22587,Emerald Lake Hills,57,CDP,"POLYGON ((-122.258777 37.476437, -122.259077 37.475337, -122.259177 37.475037, -122.260677 37.473337, -122.259577 37.472037, -122.259277 37.471737, -122.259377 37.471137, -122.259377 37.470237, -122.258877 37.468237, -122.256862 37.464629, -122.255577 37.465037, -122.254477 37.464237, -122.255832 37.463478, -122.255977 37.463237, -122.255677 37.462226, -122.255818 37.462124, -122.259377 37.463038, -122.259777 37.462838, -122.260977 37.461838, -122.261277 37.461638, -122.262078 37.462638, -122.262478 37.462338, -122.262978 37.462338, -122.263478 37.462438, -122.261778 37.461038, -122.261378 37.461138, -122.260685 37.461336, -122.258901 37.459669, -122.259477 37.456938, -122.259177 37.456438, -122.262478 37.454638, -122.262543 37.454703, -122.263578 37.454338, -122.263778 37.454538, -122.263978 37.454338, -122.264078 37.454138, -122.266278 37.455638, -122.267478 37.456938, -122.268559 37.457253, -122.269478 37.457838, -122.271178 37.456938, -122.274778 37.457738, -122.275378 37.458638, -122.274978 37.459638, -122.275578 37.459838, -122.275478 37.460638, -122.274778 37.463538, -122.271778 37.465838, -122.274578 37.467338, -122.277578 37.468438, -122.279278 37.469838, -122.279979 37.474577, -122.277778 37.474238, -122.262377 37.474537, -122.260277 37.477237, -122.258777 37.476437))",Emerald Lake Hills CDP
59,Fairfax town,0.0,0.0,0.8929109857348992,62.3,0.0,0.0,0.10708901426510073,7.4,6.0,41.0,6.0,recovery 2013-2017,0.000559187132500027,0.165144135766863,491.0,490.0,06,0955,23168,Fairfax,60,town,"POLYGON ((-122.598391 38.008222, -122.595991 38.008322, -122.594291 38.007422, -122.594691 38.006822, -122.595091 38.006022, -122.594691 38.004922, -122.593091 38.003422, -122.594191 37.998122, -122.592991 37.998722, -122.58609 37.997522, -122.58189 37.986623, -122.57979 37.986523, -122.57989 37.985823, -122.58119 37.982523, -122.58259 37.978923, -122.581623 37.977794, -122.58579 37.976723, -122.597891 37.975523, -122.599091 37.973823, -122.601391 37.974723, -122.614092 37.977023, -122.615292 37.975423, -122.617292 37.975523, -122.615792 37.978623, -122.615492 37.978523, -122.609591 37.977723, -122.608574 37.979224, -122.605507 37.979812, -122.604191 37.979623, -122.604691 37.980823, -122.603391 37.980223, -122.600548 37.981521, -122.601418 37.985465, -122.603127 37.987655, -122.606791 37.990823, -122.606991 37.991123, -122.600391 37.991323, -122.600191 37.992823, -122.603591 37.993023, -122.603491 37.993723, -122.596391 37.994123, -122.596491 37.994623, -122.597795 37.995406, -122.604691 38.000322, -122.607784 38.000479, -122.604191 38.005822, -122.601291 38.004822, -122.598391 38.008222))",Fairfax town
60,Fairfield city,0.4125521138812922,28.37333333333333,0.2859368855393833,56.66666666666666,0.2674478861187079,17.066666666666666,0.03406311446061666,5.2,6.0,95.0,6.0,recovery 2013-2017,0.0100564536700001,1.19791846186788,394.0,393.0,06,0960,23182,Fairfield,58,city,"POLYGON ((-122.013896 38.303015, -122.014877 38.301612, -122.012705 38.30064, -122.013112 38.296482, -122.008372 38.291863, -121.999542 38.288199, -121.995953 38.287893, -121.993208 38.289192, -121.987624 38.293363, -121.987245 38.294018, -121.987851 38.295031, -121.984667 38.299616, -121.980725 38.302772, -121.976025 38.305213, -121.970822 38.305228, -121.969776 38.302011, -121.969279 38.294198, -121.973012 38.292425, -121.978558 38.292409, -121.978558 38.289791, -121.984212 38.287107, -121.969375 38.287012, -121.969408 38.282334, -121.96681 38.283256, -121.960275 38.283112, -121.960275 38.278058, -121.959875 38.278912, -121.957975 38.283212, -121.952775 38.28312, -121.951672 38.282731, -121.951546 38.281999, -121.942374 38.282012, -121.942175 38.284712, -121.942177 38.287151, -121.934561 38.287106, -121.932774 38.286388, -121.932774 38.284812, -121.932774 38.283812, -121.930074 38.279312, -121.926306 38.27924, -121.914874 38.279212, -121.914773 38.273512, -121.906473 38.279612, -121.905673 38.280112, -121.897318 38.285823, -121.895873 38.285712, -121.892073 38.282312, -121.914773 38.265012, -121.914673 38.262313, -121.915373 38.261713, -121.921473 38.257313, -121.923573 38.257213, -121.923773 38.250313, -121.934974 38.250213, -121.941674 38.246613, -121.941574 38.243213, -121.951874 38.243113, -121.951874 38.242113, -121.957854 38.237746, -121.959374 38.237413, -121.960674 38.237413, -121.963775 38.243113, -121.969575 38.243213, -121.969391 38.250091, -121.969275 38.254413, -121.973975 38.254413, -121.975175 38.258013, -121.974875 38.272612, -121.983176 38.272612, -121.987776 38.271712, -121.987776 38.264812, -121.987827 38.26358, -121.988036 38.263584, -121.990976 38.264812, -121.990971 38.264942, -122.003076 38.264912, -122.004476 38.264912, -122.005176 38.265112, -122.005806 38.265112, -122.011914 38.261185, -122.011915 38.260811, -122.014676 38.259313, -122.014776 38.259713, -122.017285 38.258394, -122.017587 38.258225, -122.019245 38.258144, -122.019877 38.258113, -122.019577 38.257113, -122.037525 38.246761, -122.038146 38.246405, -122.038157 38.245798, -122.038277 38.245813, -122.040185 38.244935, -122.043177 38.243613, -122.044277 38.243713, -122.049777 38.243714, -122.050259 38.241101, -122.060477 38.24057, -122.060477 38.239414, -122.058677 38.238614, -122.058677 38.237814, -122.057277 38.236114, -122.060477 38.236114, -122.060577 38.232314, -122.061577 38.231914, -122.064477 38.228114, -122.064477 38.226414, -122.070277 38.226314, -122.070677 38.216815, -122.083578 38.215415, -122.083478 38.226314, -122.11199 38.214219, -122.112006 38.213195, -122.116078 38.213815, -122.126807 38.211899, -122.127319 38.210187, -122.129751 38.211307, -122.130887 38.211163, -122.131773 38.214591, -122.132979 38.215815, -122.137639 38.213318, -122.137856 38.202146, -122.137431 38.190284, -122.135478 38.185116, -122.132678 38.180016, -122.128478 38.173116, -122.117078 38.159641, -122.126578 38.162017, -122.133878 38.158917, -122.133178 38.156517, -122.133578 38.156417, -122.138678 38.157917, -122.141878 38.161717, -122.142878 38.160917, -122.153979 38.161317, -122.154724 38.167506, -122.150746 38.173381, -122.147587 38.178045, -122.146375 38.18206, -122.146359 38.184044, -122.146839 38.186348, -122.147911 38.18638, -122.148567 38.181356, -122.154215 38.178268, -122.154695 38.173165, -122.159879 38.172817, -122.163879 38.180316, -122.159879 38.181616, -122.159279 38.184116, -122.163379 38.190616, -122.172903 38.186796, -122.173415 38.187308, -122.17092 38.189145, -122.166709 38.19433, -122.160675 38.199061, -122.162295 38.206572, -122.150471 38.207521, -122.147879 38.209716, -122.149188 38.20907, -122.14927 38.214972, -122.152214 38.21639, -122.152855 38.22183, -122.15662 38.221728, -122.159113 38.220877, -122.15928 38.222215, -122.148779 38.229015, -122.150903 38.233726, -122.148319 38.237808, -122.143449 38.240514, -122.141229 38.241533, -122.1366 38.241801, -122.136651 38.235616, -122.134393 38.23537, -122.134302 38.236959, -122.128215 38.238666, -122.124511 38.238672, -122.127191 38.232619, -122.120007 38.231259, -122.119095 38.231307, -122.118262 38.232575, -122.113267 38.230762, -122.124279 38.225715, -122.122579 38.225215, -122.122179 38.221115, -122.120779 38.216615, -122.119378 38.214815, -122.113278 38.216115, -122.112578 38.218515, -122.112178 38.221015, -122.110178 38.222415, -122.107678 38.217015, -122.093517 38.22303, -122.094978 38.227714, -122.095978 38.237714, -122.096078 38.238314, -122.089178 38.241314, -122.084278 38.243514, -122.077078 38.246614, -122.076378 38.246614, -122.076378 38.246814, -122.069678 38.249714, -122.072378 38.249814, -122.072378 38.252213, -122.072778 38.253413, -122.073427 38.253629, -122.075078 38.254113, -122.078078 38.257713, -122.078278 38.260913, -122.079078 38.262213, -122.080478 38.263113, -122.080227 38.269893, -122.083552 38.270468, -122.082893 38.272859, -122.083225 38.273046, -122.083479 38.273189, -122.085478 38.274313, -122.086679 38.274213, -122.090264 38.276131, -122.091806 38.276756, -122.089576 38.282654, -122.093461 38.283498, -122.095211 38.290519, -122.087613 38.291721, -122.080513 38.296076, -122.064898 38.296232, -122.060278 38.290112, -122.060214 38.302721, -122.049884 38.301039, -122.043516 38.301563, -122.033778 38.301514, -122.033502 38.308747, -122.024616 38.308653, -122.013896 38.303015), (-122.067798 38.269417, -122.068931 38.269486, -122.068751 38.268828, -122.067778 38.268775, -122.067798 38.269417), (-122.019837 38.263014, -122.019835 38.262387, -122.01734 38.262426, -122.017349 38.263081, -122.019837 38.263014), (-122.055977 38.248105, -122.055977 38.247313, -122.054744 38.247333, -122.05509 38.248106, -122.055977 38.248105))",Fairfield city
61,Fairview CDP,0.17240243397166044,14.28,0.7172772089664551,71.04,0.02759756602833958,2.28,0.08272279103354499,8.32,6.0,1.0,6.0,recovery 2013-2017,0.00074032197899998,0.207246609551559,625.0,624.0,06,0970,23350,Fairview,57,CDP,"POLYGON ((-122.043973 37.69593, -122.043728 37.694571, -122.044336 37.692528, -122.047224 37.691023, -122.047119 37.689908, -122.045696 37.688969, -122.040572 37.679631, -122.044273 37.675131, -122.0428 37.674928, -122.035674 37.676561, -122.034139 37.676312, -122.033818 37.677565, -122.032574 37.678208, -122.031274 37.67632, -122.03154 37.675234, -122.027043 37.66622, -122.026477 37.666323, -122.022972 37.661731, -122.023572 37.660531, -122.026072 37.657531, -122.027372 37.655832, -122.030372 37.656532, -122.032872 37.658931, -122.031972 37.660031, -122.031572 37.659831, -122.031072 37.660231, -122.029883 37.661931, -122.027272 37.663131, -122.028472 37.666831, -122.031772 37.666031, -122.032072 37.666731, -122.035074 37.665587, -122.03646 37.664997, -122.037672 37.664131, -122.039972 37.664331, -122.040472 37.665031, -122.044673 37.664731, -122.049273 37.664931, -122.050973 37.666431, -122.053573 37.666631, -122.054973 37.668131, -122.058173 37.667231, -122.058873 37.666431, -122.060073 37.667731, -122.067173 37.668831, -122.066673 37.672431, -122.072973 37.673131, -122.070973 37.673831, -122.066673 37.674931, -122.067173 37.675831, -122.064173 37.675831, -122.064773 37.676931, -122.065373 37.677931, -122.064254 37.679113, -122.065073 37.680231, -122.063073 37.681431, -122.061873 37.682031, -122.059173 37.681831, -122.057673 37.68243, -122.057873 37.68423, -122.058573 37.68533, -122.056573 37.68573, -122.056773 37.68713, -122.059473 37.68683, -122.059473 37.68633, -122.062373 37.68393, -122.063873 37.68373, -122.063673 37.68463, -122.064273 37.68593, -122.063273 37.68593, -122.058573 37.69213, -122.060973 37.69263, -122.056973 37.69343, -122.054173 37.69313, -122.048929 37.693288, -122.043973 37.69593))",Fairview CDP
62,Forestville CDP,0.08705882352941177,7.4,0.7667338146643772,53.1,0.012941176470588234,1.1,0.13326618533562312,9.4,6.0,97.0,6.0,recovery 2013-2017,0.00109875961299988,0.212406629531206,309.0,308.0,06,1045,24960,Forestville,57,CDP,"POLYGON ((-122.900005 38.496112, -122.899205 38.494812, -122.898795 38.491817, -122.897905 38.490312, -122.894905 38.490312, -122.894705 38.480912, -122.890105 38.480912, -122.890005 38.482712, -122.879204 38.482712, -122.879171 38.481769, -122.878204 38.481012, -122.875404 38.480912, -122.871231 38.48403, -122.873404 38.489812, -122.865713 38.486973, -122.861898 38.486216, -122.859578 38.486331, -122.856099 38.487628, -122.854903 38.487511, -122.852303 38.485511, -122.851503 38.481512, -122.860524 38.479191, -122.861166 38.475956, -122.862104 38.474312, -122.864645 38.474621, -122.869817 38.471493, -122.869436 38.471012, -122.873404 38.468712, -122.883805 38.471912, -122.886405 38.470712, -122.891669 38.465465, -122.896705 38.463412, -122.897589 38.464344, -122.898932 38.464641, -122.903511 38.463733, -122.90641 38.465076, -122.907448 38.468555, -122.907722 38.471554, -122.907206 38.473412, -122.906206 38.473912, -122.907906 38.478612, -122.907097 38.480564, -122.910209 38.482891, -122.913185 38.483608, -122.915506 38.483212, -122.915706 38.482412, -122.917366 38.482166, -122.919029 38.483516, -122.920106 38.485612, -122.919506 38.489912, -122.916298 38.496235, -122.909244 38.501649, -122.91003 38.503481, -122.90856 38.502915, -122.906622 38.50206, -122.900005 38.496112))",Forestville CDP
63,Foster City city,0.0,0.0,0.980069077083176,49.444444444444436,0.0,0.0,0.019930922916824,1.0666666666666669,6.0,81.0,6.0,recovery 2013-2017,0.00117454772866842,0.164589606291647,684.0,683.0,06,1062,25338,Foster City,58,city,"POLYGON ((-122.288279 37.570035, -122.2882781810038 37.5744166296656, -122.2630243886212 37.5728860936482, -122.2626977388694 37.57286629665286, -122.2621145554226 37.57251285180754, -122.256963631908 37.56939107704738, -122.2518984187676 37.56632124801739, -122.2509295488683 37.5652681305491, -122.2495566953411 37.56377590127062, -122.2443716103002 37.55813994990646, -122.242852402286 37.55714916243285, -122.240047674867 37.55531999304481, -122.248977 37.548835, -122.252077 37.544235, -122.250814 37.539766, -122.256677 37.540135, -122.257578 37.540535, -122.260259 37.540768, -122.261078 37.535535, -122.265578 37.534736, -122.268521 37.534636, -122.276878 37.534436, -122.277878 37.535036, -122.278836 37.536879, -122.279178 37.537536, -122.277378 37.540736, -122.278578 37.545135, -122.278978 37.545335, -122.280379 37.546435, -122.281179 37.549035, -122.283779 37.548835, -122.284679 37.548835, -122.285279 37.549835, -122.282679 37.551435, -122.282679 37.553735, -122.279779 37.555735, -122.279479 37.563535, -122.284779 37.563735, -122.284779 37.564835, -122.284679 37.570035, -122.288279 37.570035))",Foster City city
64,Fremont city,0.035930859629287014,1.5666666666666669,0.9255478156028476,72.8,0.004069140370712989,0.17333333333333334,0.03445218439715268,3.02,6.0,1.0,6.0,recovery 2013-2017,0.0219697378376897,1.10308509267089,677.0,676.0,06,1080,26000,Fremont,58,city,"POLYGON ((-121.95167 37.597334, -121.94727 37.597634, -121.94407 37.597334, -121.93977 37.598533, -121.937769 37.593434, -121.936269 37.591134, -121.935669 37.590934, -121.932769 37.591834, -121.929969 37.584834, -121.926969 37.581934, -121.927569 37.579634, -121.929901 37.578701, -121.931447 37.576126, -121.932351 37.576397, -121.932769 37.573834, -121.931869 37.572634, -121.927969 37.570834, -121.927169 37.569434, -121.922469 37.566035, -121.9218899253906 37.56171565820313, -121.9244099253906 37.56171565820313, -121.924969 37.560335, -121.924969 37.557435, -121.923369 37.557435, -121.9225150523437 37.55844002587891, -121.919094 37.559763, -121.919399 37.56104, -121.917119 37.560902, -121.917021 37.560224, -121.914969 37.556135, -121.909869 37.555735, -121.907969 37.551235, -121.906269 37.551435, -121.902268 37.548635, -121.893068 37.553435, -121.889568 37.548335, -121.889268 37.540735, -121.882268 37.532435, -121.882368 37.530835, -121.883568 37.530435, -121.885668 37.522736, -121.886968 37.518036, -121.887253 37.512387, -121.883268 37.502836, -121.882868 37.501336, -121.884168 37.499337, -121.882368 37.493537, -121.867767 37.483037, -121.86963 37.481789, -121.870467 37.480237, -121.874067 37.477191, -121.876776 37.475422, -121.878871 37.473249, -121.898048 37.46684, -121.899704 37.46573, -121.903515 37.464633, -121.905568 37.464098, -121.906835 37.46372, -121.907109 37.463588, -121.907388 37.463471, -121.907468 37.463438, -121.907601 37.463411, -121.908786 37.463025, -121.910768 37.461938, -121.911095 37.461742, -121.911411 37.461535, -121.91142 37.461547, -121.912468 37.460938, -121.922569 37.455538, -121.922859 37.455683, -121.923556 37.45535, -121.924766 37.454771, -121.925251 37.454539, -121.926074 37.455002, -121.927371 37.456001, -121.927497 37.45612, -121.929036 37.457281, -121.930996 37.456602, -121.931969 37.456938, -121.931928 37.457144, -121.932651 37.460645, -121.934464 37.46077, -121.934883 37.46158, -121.935076 37.461859, -121.93702 37.462776, -121.940173 37.464842, -121.94377 37.465838, -121.94347 37.469138, -121.94537 37.469538, -121.94657 37.469238, -121.94727 37.467938, -121.94677 37.463538, -121.95157 37.462838, -121.95927 37.464538, -121.974471 37.460739, -121.980014 37.460892, -121.992671 37.464639, -121.996671 37.467239, -122.020872 37.465139, -122.027775 37.465469, -122.036182 37.464966, -122.040772 37.462939, -122.045271 37.460276, -122.047825 37.459007, -122.051244 37.459007, -122.059673 37.464087, -122.068264 37.469506, -122.068868 37.469887, -122.081473 37.477838, -122.109574 37.497637, -122.1161162969385 37.50538408444931, -122.1113436540585 37.50757950246778, -122.1114334225434 37.5104970434622, -122.111998143702 37.52885089150794, -122.1286880101124 37.56059433680306, -122.1315119911625 37.56182983578064, -122.131175 37.562135, -122.129575 37.564235, -122.124575 37.570335, -122.114474 37.570435, -122.108574 37.568635, -122.107874 37.561235, -122.103074 37.563335, -122.099374 37.562635, -122.098274 37.564735, -122.096474 37.564735, -122.094974 37.563935, -122.093274 37.561535, -122.091574 37.561935, -122.090974 37.563135, -122.067973 37.565335, -122.062628 37.571595, -122.060373 37.574235, -122.060473 37.574935, -122.062673 37.584434, -122.063673 37.585634, -122.063473 37.586034, -122.063973 37.586334, -122.056373 37.591734, -122.051073 37.584334, -122.045873 37.587134, -122.045673 37.587234, -122.039073 37.587634, -122.038369 37.587475, -122.033772 37.586434, -122.026072 37.578035, -122.017572 37.574735, -122.014266 37.579484, -122.011454 37.580439, -122.00998 37.579342, -122.007347 37.582356, -122.007272 37.582935, -122.007272 37.583335, -122.001672 37.589534, -121.981671 37.604234, -121.95797 37.590234, -121.95637 37.591834, -121.95167 37.597334), (-122.038873 37.563435, -122.043373 37.557635, -122.045373 37.556336, -122.052473 37.551936, -122.055473 37.550136, -122.069275 37.541624, -122.065085 37.53651, -122.067473 37.530236, -122.068973 37.525337, -122.06885 37.524529, -122.063013 37.523654, -122.06264 37.521285, -122.071943 37.519331, -122.073081 37.518653, -122.072652 37.517309, -122.069073 37.517837, -122.066973 37.513037, -122.062795 37.514845, -122.057673 37.514537, -122.054677 37.505256, -122.059237 37.500658, -122.04366 37.495772, -122.035386 37.494691, -122.031513 37.488441, -122.030918 37.481589, -122.028263 37.478797, -122.025944 37.479011, -122.025395 37.482451, -122.023272 37.484738, -122.019947 37.484641, -122.01807 37.483916, -122.014472 37.481438, -122.013996 37.481711, -122.010136 37.489745, -122.01096 37.492934, -122.010166 37.493659, -122.006272 37.494938, -122.005375 37.495261, -122.000472 37.494938, -121.999332 37.498038, -121.997172 37.500438, -121.993772 37.499438, -121.998472 37.504038, -121.995772 37.510738, -121.995072 37.514037, -121.989572 37.521037, -121.987808 37.52266, -122.002372 37.529737, -122.015575 37.53718, -122.017472 37.539236, -122.020372 37.542836, -122.022986 37.54654, -122.0314 37.556467, -122.038873 37.563435))",Fremont city
