GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; 1, detached","Margin of Error; 1, detached","Estimate; 1, attached","Margin of Error; 1, attached",Estimate; 2,Margin of Error; 2,Estimate; 3 or 4,Margin of Error; 3 or 4,Estimate; 5 to 9,Margin of Error; 5 to 9,Estimate; 10 to 19,Margin of Error; 10 to 19,Estimate; 20 to 49,Margin of Error; 20 to 49,Estimate; 50 or more,Margin of Error; 50 or more,Estimate; Mobile home,Margin of Error; Mobile home,"Estimate; Boat, RV, van, etc.","Margin of Error; Boat, RV, van, etc."
1400000US06037190400,06037190400,"Census Tract 1904, Los Angeles County, California",3270,39,55,63,15,27,0,132,208,119,284,140,906,208,1272,194,530,147,0,132,0,132
1400000US06037190510,06037190510,"Census Tract 1905.10, Los Angeles County, California",1675,58,12,14,0,132,9,16,40,56,115,67,424,139,749,167,326,104,0,132,0,132
1400000US06037190520,06037190520,"Census Tract 1905.20, Los Angeles County, California",1669,65,120,76,49,34,80,66,71,49,198,93,470,137,563,121,118,90,0,132,0,132
1400000US06037190700,06037190700,"Census Tract 1907, Los Angeles County, California",1835,79,91,50,83,58,39,38,118,79,98,59,206,92,437,131,763,117,0,132,0,132
1400000US06037190800,06037190800,"Census Tract 1908, Los Angeles County, California",2899,102,219,100,78,53,12,18,259,119,433,132,527,249,689,178,682,169,0,132,0,132
1400000US06037190901,06037190901,"Census Tract 1909.01, Los Angeles County, California",1599,68,114,65,63,48,54,44,48,45,364,121,570,127,359,118,27,42,0,132,0,132
1400000US06037190902,06037190902,"Census Tract 1909.02, Los Angeles County, California",1675,62,215,85,91,54,0,132,131,57,656,146,435,128,62,39,85,57,0,132,0,132
1400000US06037191000,06037191000,"Census Tract 1910, Los Angeles County, California",1457,34,99,72,32,34,48,37,80,57,181,86,404,117,416,119,197,89,0,132,0,132
1400000US06037191110,06037191110,"Census Tract 1911.10, Los Angeles County, California",1153,60,133,64,57,51,46,37,146,68,79,56,255,91,250,74,187,62,0,132,0,132
1400000US06037191120,06037191120,"Census Tract 1911.20, Los Angeles County, California",1603,91,253,85,91,55,34,37,124,66,478,121,372,117,210,92,41,50,0,132,0,132
1400000US06037191201,06037191201,"Census Tract 1912.01, Los Angeles County, California",1817,43,117,61,89,60,129,62,45,44,285,90,266,161,584,149,287,84,15,23,0,132
1400000US06037191203,06037191203,"Census Tract 1912.03, Los Angeles County, California",1331,25,136,68,26,28,25,20,138,68,103,65,292,87,523,134,88,62,0,132,0,132
1400000US06037191204,06037191204,"Census Tract 1912.04, Los Angeles County, California",908,22,167,83,204,109,31,33,93,82,147,99,209,83,47,42,10,16,0,132,0,132
1400000US06037191300,06037191300,"Census Tract 1913, Los Angeles County, California",2033,57,244,95,158,69,183,83,268,73,297,114,249,108,484,127,132,56,18,32,0,132
1400000US06037191410,06037191410,"Census Tract 1914.10, Los Angeles County, California",1774,51,115,64,88,44,61,54,212,68,181,68,585,107,453,108,79,33,0,132,0,132
1400000US06037191420,06037191420,"Census Tract 1914.20, Los Angeles County, California",1206,58,56,37,37,35,53,46,143,84,288,102,220,85,281,104,128,54,0,132,0,132
1400000US06037191500,06037191500,"Census Tract 1915, Los Angeles County, California",1786,56,373,94,10,15,70,47,61,48,271,95,334,107,480,97,187,98,0,132,0,132
1400000US06037191610,06037191610,"Census Tract 1916.10, Los Angeles County, California",1509,53,323,98,180,86,52,45,84,59,300,91,289,108,234,142,47,40,0,132,0,132
1400000US06037191620,06037191620,"Census Tract 1916.20, Los Angeles County, California",886,47,74,49,17,20,10,16,84,54,209,71,294,73,112,61,86,42,0,132,0,132
1400000US06037191710,06037191710,"Census Tract 1917.10, Los Angeles County, California",1369,47,66,49,91,59,59,52,132,63,252,116,298,94,357,105,114,70,0,132,0,132
1400000US06037191720,06037191720,"Census Tract 1917.20, Los Angeles County, California",1432,55,109,55,104,60,28,26,114,66,216,80,202,83,428,97,231,87,0,132,0,132
1400000US06037191810,06037191810,"Census Tract 1918.10, Los Angeles County, California",1418,28,109,72,144,90,50,50,4,8,417,141,386,123,278,114,30,30,0,132,0,132
1400000US06037191820,06037191820,"Census Tract 1918.20, Los Angeles County, California",1290,82,101,85,26,26,56,53,42,29,526,118,405,112,112,61,22,35,0,132,0,132
1400000US06037191900,06037191900,"Census Tract 1919, Los Angeles County, California",3496,90,765,169,110,70,127,98,313,127,414,150,254,123,1062,169,451,158,0,132,0,132
1400000US06037192000,06037192000,"Census Tract 1920, Los Angeles County, California",2749,68,769,157,238,96,371,153,204,104,311,126,503,165,236,116,97,47,20,32,0,132
1400000US06037192300,06037192300,"Census Tract 1923, Los Angeles County, California",1645,65,403,106,29,25,0,132,0,132,73,52,100,62,392,113,617,158,31,50,0,132
1400000US06037192410,06037192410,"Census Tract 1924.10, Los Angeles County, California",1732,74,415,82,147,90,70,41,241,100,138,82,306,102,308,90,89,48,18,28,0,132
1400000US06037192420,06037192420,"Census Tract 1924.20, Los Angeles County, California",1534,45,226,94,74,60,20,22,114,61,553,132,269,95,223,97,48,47,7,12,0,132
1400000US06037192510,06037192510,"Census Tract 1925.10, Los Angeles County, California",1220,29,226,85,55,45,29,26,102,75,375,85,320,80,113,70,0,132,0,132,0,132
1400000US06037192520,06037192520,"Census Tract 1925.20, Los Angeles County, California",1671,64,219,80,133,67,39,31,205,83,250,107,513,143,246,93,66,52,0,132,0,132
1400000US06037192610,06037192610,"Census Tract 1926.10, Los Angeles County, California",1520,45,224,82,53,46,0,132,277,96,259,96,370,102,315,97,22,33,0,132,0,132
1400000US06037192620,06037192620,"Census Tract 1926.20, Los Angeles County, California",1369,37,92,74,32,32,28,26,99,58,111,63,360,133,548,113,99,63,0,132,0,132
1400000US06037192700,06037192700,"Census Tract 1927, Los Angeles County, California",1155,56,264,86,57,42,39,47,139,77,308,106,161,78,107,61,80,60,0,132,0,132
1400000US06037194100,06037194100,"Census Tract 1941, Los Angeles County, California",3635,78,1966,168,0,132,44,69,14,24,133,82,166,64,874,206,425,158,13,22,0,132
1400000US06037194200,06037194200,"Census Tract 1942, Los Angeles County, California",3273,72,1970,160,19,28,90,78,0,132,11,17,369,145,672,175,134,107,8,17,0,132
1400000US06037194300,06037194300,"Census Tract 1943, Los Angeles County, California",1128,51,1007,83,12,18,0,132,0,132,22,29,32,23,13,20,21,34,21,33,0,132
1400000US06037194400,06037194400,"Census Tract 1944, Los Angeles County, California",3654,76,370,116,85,70,370,129,322,137,900,213,793,204,413,152,401,118,0,132,0,132
1400000US06037194500,06037194500,"Census Tract 1945, Los Angeles County, California",1010,47,550,81,68,40,136,85,70,63,64,34,31,26,91,61,0,132,0,132,0,132
1400000US06037195100,06037195100,"Census Tract 1951, Los Angeles County, California",2183,76,1666,169,12,18,66,44,117,90,30,33,103,80,161,92,28,30,0,132,0,132
1400000US06037195200,06037195200,"Census Tract 1952, Los Angeles County, California",3306,31,1376,191,229,116,192,111,246,137,555,153,161,97,242,118,242,106,63,90,0,132
1400000US06037195300,06037195300,"Census Tract 1953, Los Angeles County, California",1660,27,408,91,108,75,144,60,247,99,415,125,274,91,44,29,0,132,20,28,0,132
1400000US06037195400,06037195400,"Census Tract 1954, Los Angeles County, California",2435,38,1135,164,282,113,153,67,207,112,300,130,270,148,88,83,0,132,0,132,0,132
1400000US06037195500,06037195500,"Census Tract 1955, Los Angeles County, California",2445,56,1418,176,319,136,123,71,226,97,207,97,152,89,0,132,0,132,0,132,0,132
1400000US06037195600,06037195600,"Census Tract 1956, Los Angeles County, California",1196,85,511,121,119,77,49,38,83,63,229,76,127,72,64,55,0,132,14,21,0,132
1400000US06037195710,06037195710,"Census Tract 1957.10, Los Angeles County, California",1397,47,352,92,46,48,129,71,124,63,142,69,334,109,175,68,95,49,0,132,0,132
1400000US06037195720,06037195720,"Census Tract 1957.20, Los Angeles County, California",1079,39,247,83,137,66,69,50,178,77,137,80,64,57,201,84,34,38,12,18,0,132
1400000US06037195801,06037195801,"Census Tract 1958.01, Los Angeles County, California",2470,84,742,186,276,127,296,138,543,201,255,125,237,104,121,70,0,132,0,132,0,132
1400000US06037195802,06037195802,"Census Tract 1958.02, Los Angeles County, California",947,42,256,93,98,72,129,92,201,90,92,74,74,57,53,48,44,44,0,132,0,132
1400000US06037195900,06037195900,"Census Tract 1959, Los Angeles County, California",3386,45,789,194,161,96,265,114,365,125,533,174,760,156,422,131,79,66,12,19,0,132
1400000US06037197110,06037197110,"Census Tract 1971.10, Los Angeles County, California",196,63,119,48,37,37,10,15,30,48,0,132,0,132,0,132,0,132,0,132,0,132
1400000US06037197200,06037197200,"Census Tract 1972, Los Angeles County, California",1687,45,1175,160,129,95,92,64,202,95,77,64,12,22,0,132,0,132,0,132,0,132
1400000US06037197300,06037197300,"Census Tract 1973, Los Angeles County, California",1813,66,744,153,316,102,139,71,143,79,100,62,120,83,177,77,74,68,0,132,0,132
1400000US06037197410,06037197410,"Census Tract 1974.10, Los Angeles County, California",1313,62,837,139,142,84,117,87,153,83,10,17,33,26,0,132,11,17,10,16,0,132
1400000US06037197420,06037197420,"Census Tract 1974.20, Los Angeles County, California",1369,48,537,111,138,62,136,72,176,77,128,62,147,146,96,55,11,12,0,132,0,132
1400000US06037197500,06037197500,"Census Tract 1975, Los Angeles County, California",1772,64,528,129,133,80,131,75,354,113,251,100,109,57,177,83,89,65,0,132,0,132
1400000US06037197600,06037197600,"Census Tract 1976, Los Angeles County, California",904,92,281,84,71,47,103,60,115,58,178,78,60,46,96,65,0,132,0,132,0,132
1400000US06037197700,06037197700,"Census Tract 1977, Los Angeles County, California",1897,44,282,91,162,67,97,55,288,91,468,97,303,83,112,62,174,67,11,18,0,132
1400000US06037199000,06037199000,"Census Tract 1990, Los Angeles County, California",1341,69,528,113,162,90,30,34,144,79,78,57,82,46,91,57,226,67,0,132,0,132
1400000US06037199110,06037199110,"Census Tract 1991.10, Los Angeles County, California",817,38,589,81,32,37,0,132,73,61,0,132,0,132,52,43,71,42,0,132,0,132
1400000US06037199120,06037199120,"Census Tract 1991.20, Los Angeles County, California",1053,29,222,66,136,89,136,119,113,70,35,32,166,90,123,83,105,55,17,28,0,132
1400000US06037199201,06037199201,"Census Tract 1992.01, Los Angeles County, California",1216,77,361,105,157,94,51,56,201,91,105,59,155,91,186,86,0,132,0,132,0,132
1400000US06037199202,06037199202,"Census Tract 1992.02, Los Angeles County, California",939,18,535,80,58,42,70,52,89,68,125,58,21,32,20,31,11,17,10,15,0,132
1400000US06037199300,06037199300,"Census Tract 1993, Los Angeles County, California",1241,89,958,112,158,91,0,132,70,73,31,35,0,132,0,132,0,132,24,38,0,132
1400000US06037199400,06037199400,"Census Tract 1994, Los Angeles County, California",1422,30,501,117,244,127,97,56,140,91,248,87,132,58,10,15,40,34,10,16,0,132
1400000US06037199700,06037199700,"Census Tract 1997, Los Angeles County, California",977,33,400,108,198,87,21,23,74,58,79,57,168,82,15,18,22,34,0,132,0,132
1400000US06037199800,06037199800,"Census Tract 1998, Los Angeles County, California",1626,25,819,138,214,100,152,105,181,98,96,64,134,68,8,13,13,21,9,16,0,132
1400000US06037199900,06037199900,"Census Tract 1999, Los Angeles County, California",825,38,215,72,106,64,9,16,143,71,147,68,67,54,89,57,49,26,0,132,0,132
1400000US06037201110,06037201110,"Census Tract 2011.10, Los Angeles County, California",478,32,319,77,54,43,16,28,31,33,18,28,0,132,40,32,0,132,0,132,0,132
1400000US06037201120,06037201120,"Census Tract 2011.20, Los Angeles County, California",1450,70,732,104,133,78,20,28,85,61,139,72,62,43,197,87,32,40,50,54,0,132
1400000US06037201200,06037201200,"Census Tract 2012, Los Angeles County, California",777,21,318,99,134,93,59,57,101,79,165,83,0,132,0,132,0,132,0,132,0,132
1400000US06037201301,06037201301,"Census Tract 2013.01, Los Angeles County, California",1046,19,631,87,90,50,13,15,86,57,83,56,70,56,0,132,73,44,0,132,0,132
1400000US06037201302,06037201302,"Census Tract 2013.02, Los Angeles County, California",2052,37,247,56,383,91,0,132,32,28,0,132,93,54,411,114,875,123,11,17,0,132
1400000US06037201401,06037201401,"Census Tract 2014.01, Los Angeles County, California",1448,36,642,96,79,50,81,56,179,82,60,53,42,46,34,27,316,88,15,23,0,132
1400000US06037201402,06037201402,"Census Tract 2014.02, Los Angeles County, California",1458,22,964,124,126,90,11,16,113,70,21,24,82,74,12,21,122,78,7,10,0,132
1400000US06037201501,06037201501,"Census Tract 2015.01, Los Angeles County, California",1629,51,1045,104,135,71,14,23,112,63,133,83,73,47,90,69,27,30,0,132,0,132
1400000US06037201503,06037201503,"Census Tract 2015.03, Los Angeles County, California",991,21,401,91,199,88,67,45,50,46,129,55,107,72,37,34,0,132,1,15,0,132
1400000US06037201504,06037201504,"Census Tract 2015.04, Los Angeles County, California",671,13,400,86,74,62,60,47,82,67,30,29,5,9,0,132,0,132,20,30,0,132
1400000US06037201600,06037201600,"Census Tract 2016, Los Angeles County, California",1543,32,1130,106,105,72,43,39,74,53,108,68,11,17,40,40,0,132,32,36,0,132
1400000US06037201700,06037201700,"Census Tract 2017, Los Angeles County, California",1457,24,626,98,81,51,0,132,97,70,124,78,191,118,187,90,127,86,24,36,0,132
1400000US06037203100,06037203100,"Census Tract 2031, Los Angeles County, California",1184,59,303,83,197,97,87,60,286,99,198,84,54,46,0,132,19,23,40,43,0,132
1400000US06037203200,06037203200,"Census Tract 2032, Los Angeles County, California",1311,48,425,93,299,107,66,46,98,66,80,54,165,134,103,59,75,64,0,132,0,132
1400000US06037203300,06037203300,"Census Tract 2033, Los Angeles County, California",195,71,83,69,43,43,11,16,0,132,0,132,11,17,47,48,0,132,0,132,0,132
1400000US06037203500,06037203500,"Census Tract 2035, Los Angeles County, California",1230,65,464,107,143,71,64,40,127,61,161,79,89,54,160,62,22,19,0,132,0,132
1400000US06037203600,06037203600,"Census Tract 2036, Los Angeles County, California",1667,56,505,119,359,109,76,53,128,79,209,86,261,100,112,63,17,15,0,132,0,132
1400000US06037203710,06037203710,"Census Tract 2037.10, Los Angeles County, California",891,32,362,96,167,93,99,59,71,56,152,85,18,19,22,28,0,132,0,132,0,132
1400000US06037203720,06037203720,"Census Tract 2037.20, Los Angeles County, California",1146,46,393,117,148,79,41,45,139,55,210,93,150,75,65,58,0,132,0,132,0,132
1400000US06037203800,06037203800,"Census Tract 2038, Los Angeles County, California",1298,18,778,101,201,78,33,32,100,66,13,23,78,42,83,57,12,19,0,132,0,132
1400000US06037203900,06037203900,"Census Tract 2039, Los Angeles County, California",756,33,583,74,68,51,52,47,33,30,20,33,0,132,0,132,0,132,0,132,0,132
1400000US06037204110,06037204110,"Census Tract 2041.10, Los Angeles County, California",874,49,507,114,95,67,112,74,75,54,26,25,0,132,59,31,0,132,0,132,0,132
1400000US06037204120,06037204120,"Census Tract 2041.20, Los Angeles County, California",747,24,473,85,100,61,20,23,87,59,43,55,24,38,0,132,0,132,0,132,0,132
1400000US06037204200,06037204200,"Census Tract 2042, Los Angeles County, California",991,55,395,97,107,75,36,41,57,45,92,52,138,89,144,84,22,25,0,132,0,132
1400000US06037204300,06037204300,"Census Tract 2043, Los Angeles County, California",1362,54,488,106,213,79,136,121,182,78,143,90,20,28,43,40,99,48,38,40,0,132
1400000US06037204410,06037204410,"Census Tract 2044.10, Los Angeles County, California",637,35,119,62,138,61,37,36,42,40,114,63,116,58,71,64,0,132,0,132,0,132
1400000US06037204420,06037204420,"Census Tract 2044.20, Los Angeles County, California",1010,81,204,76,100,66,42,42,160,74,94,54,85,60,297,91,28,25,0,132,0,132
1400000US06037204600,06037204600,"Census Tract 2046, Los Angeles County, California",1119,57,429,119,286,118,38,45,176,82,71,63,82,59,12,19,0,132,25,39,0,132
1400000US06037204700,06037204700,"Census Tract 2047, Los Angeles County, California",1252,54,825,119,249,89,64,53,75,51,0,132,14,19,0,132,25,38,0,132,0,132
1400000US06037204810,06037204810,"Census Tract 2048.10, Los Angeles County, California",1133,53,571,95,329,87,24,27,88,57,43,38,8,14,27,31,24,39,19,32,0,132
1400000US06037204820,06037204820,"Census Tract 2048.20, Los Angeles County, California",517,57,370,84,108,67,0,132,23,27,8,12,0,132,8,13,0,132,0,132,0,132
1400000US06037204910,06037204910,"Census Tract 2049.10, Los Angeles County, California",771,41,317,95,149,70,31,35,113,77,80,69,60,47,0,132,0,132,21,22,0,132
1400000US06037204920,06037204920,"Census Tract 2049.20, Los Angeles County, California",679,13,385,71,171,75,17,22,15,24,44,41,0,132,0,132,0,132,47,53,0,132
1400000US06037205110,06037205110,"Census Tract 2051.10, Los Angeles County, California",936,19,42,36,63,48,0,132,137,59,272,89,339,87,34,34,49,40,0,132,0,132
1400000US06037205120,06037205120,"Census Tract 2051.20, Los Angeles County, California",995,37,237,71,90,62,0,132,88,60,290,79,137,85,0,132,131,83,22,31,0,132
1400000US06037206010,06037206010,"Census Tract 2060.10, Los Angeles County, California",906,38,58,44,90,57,79,53,58,38,107,59,254,86,116,69,120,73,0,132,24,39
1400000US06037206020,06037206020,"Census Tract 2060.20, Los Angeles County, California",105,61,0,132,0,132,0,132,0,132,21,23,33,53,0,132,51,27,0,132,0,132
1400000US06037206030,06037206030,"Census Tract 2060.30, Los Angeles County, California",509,72,72,62,55,37,0,132,72,54,194,86,49,50,23,30,44,36,0,132,0,132
1400000US06037206040,06037206040,"Census Tract 2060.40, Los Angeles County, California",1292,90,204,72,66,52,11,18,68,56,117,66,122,69,280,99,406,87,0,132,18,28
1400000US06037206050,06037206050,"Census Tract 2060.50, Los Angeles County, California",1309,58,53,36,55,44,30,34,102,51,146,69,103,59,339,113,473,90,0,132,8,13
1400000US06037206200,06037206200,"Census Tract 2062, Los Angeles County, California",1429,76,38,45,40,42,0,132,7,11,0,132,49,53,232,88,1063,143,0,132,0,132
1400000US06037206300,06037206300,"Census Tract 2063, Los Angeles County, California",1872,95,17,26,32,38,0,132,12,18,41,41,17,18,783,150,948,145,0,132,22,27
1400000US06037207100,06037207100,"Census Tract 2071, Los Angeles County, California",2655,82,73,53,26,28,30,49,200,110,367,126,300,123,373,123,1286,150,0,132,0,132
1400000US06037207300,06037207300,"Census Tract 2073, Los Angeles County, California",4289,214,20,29,0,132,0,132,15,23,33,47,96,69,402,160,3723,253,0,132,0,132
1400000US06037207400,06037207400,"Census Tract 2074, Los Angeles County, California",0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132
1400000US06037207500,06037207500,"Census Tract 2075, Los Angeles County, California",3355,92,62,80,0,132,15,24,0,132,0,132,28,33,92,57,3127,164,0,132,31,49
