GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
1400000US06009000120,06009000120,"Census Tract 1.20, Calaveras County, California",4229,491
1400000US06009000210,06009000210,"Census Tract 2.10, Calaveras County, California",9773,655
1400000US06009000220,06009000220,"Census Tract 2.20, Calaveras County, California",6402,618
1400000US06009000300,06009000300,"Census Tract 3, Calaveras County, California",6621,628
1400000US06009000400,06009000400,"Census Tract 4, Calaveras County, California",4680,634
1400000US06009000500,06009000500,"Census Tract 5, Calaveras County, California",5528,689
1400000US06011000100,06011000100,"Census Tract 1, Colusa County, California",5002,363
1400000US06011000200,06011000200,"Census Tract 2, Colusa County, California",5290,368
1400000US06011000300,06011000300,"Census Tract 3, Colusa County, California",5923,398
1400000US06011000400,06011000400,"Census Tract 4, Colusa County, California",2402,291
1400000US06011000500,06011000500,"Census Tract 5, Colusa County, California",2384,295
1400000US06013301000,06013301000,"Census Tract 3010, Contra Costa County, California",3604,517
1400000US06013302002,06013302002,"Census Tract 3020.02, Contra Costa County, California",10258,729
1400000US06013302003,06013302003,"Census Tract 3020.03, Contra Costa County, California",10317,612
1400000US06013302004,06013302004,"Census Tract 3020.04, Contra Costa County, California",14514,870
1400000US06013303100,06013303100,"Census Tract 3031, Contra Costa County, California",15086,646
1400000US06013303200,06013303200,"Census Tract 3032, Contra Costa County, California",37710,999
1400000US06013304000,06013304000,"Census Tract 3040, Contra Costa County, California",16733,1001
1400000US06013305000,06013305000,"Census Tract 3050, Contra Costa County, California",5735,720
1400000US06013306001,06013306001,"Census Tract 3060.01, Contra Costa County, California",8431,743
1400000US06013306002,06013306002,"Census Tract 3060.02, Contra Costa County, California",3481,426
1400000US06013307101,06013307101,"Census Tract 3071.01, Contra Costa County, California",4134,321
1400000US06013307102,06013307102,"Census Tract 3071.02, Contra Costa County, California",4779,487
1400000US06013307201,06013307201,"Census Tract 3072.01, Contra Costa County, California",2558,348
1400000US06013307202,06013307202,"Census Tract 3072.02, Contra Costa County, California",3749,625
1400000US06013307204,06013307204,"Census Tract 3072.04, Contra Costa County, California",4007,295
1400000US06013307205,06013307205,"Census Tract 3072.05, Contra Costa County, California",6661,711
1400000US06013308001,06013308001,"Census Tract 3080.01, Contra Costa County, California",7234,656
1400000US06013308002,06013308002,"Census Tract 3080.02, Contra Costa County, California",4506,359
1400000US06013309000,06013309000,"Census Tract 3090, Contra Costa County, California",2916,246
1400000US06013310000,06013310000,"Census Tract 3100, Contra Costa County, California",5060,557
1400000US06013311000,06013311000,"Census Tract 3110, Contra Costa County, California",4610,611
1400000US06013312000,06013312000,"Census Tract 3120, Contra Costa County, California",2292,464
1400000US06013313101,06013313101,"Census Tract 3131.01, Contra Costa County, California",7267,807
1400000US06013313102,06013313102,"Census Tract 3131.02, Contra Costa County, California",4394,576
1400000US06013313103,06013313103,"Census Tract 3131.03, Contra Costa County, California",7316,611
1400000US06013313201,06013313201,"Census Tract 3132.01, Contra Costa County, California",8804,775
1400000US06013313202,06013313202,"Census Tract 3132.02, Contra Costa County, California",9292,772
1400000US06013314102,06013314102,"Census Tract 3141.02, Contra Costa County, California",6678,597
1400000US06013314103,06013314103,"Census Tract 3141.03, Contra Costa County, California",5674,531
1400000US06013314104,06013314104,"Census Tract 3141.04, Contra Costa County, California",7167,590
1400000US06013314200,06013314200,"Census Tract 3142, Contra Costa County, California",6491,624
1400000US06013315000,06013315000,"Census Tract 3150, Contra Costa County, California",4157,393
1400000US06013316000,06013316000,"Census Tract 3160, Contra Costa County, California",1413,341
1400000US06013317000,06013317000,"Census Tract 3170, Contra Costa County, California",1916,242
1400000US06013318000,06013318000,"Census Tract 3180, Contra Costa County, California",3845,484
1400000US06013319000,06013319000,"Census Tract 3190, Contra Costa County, California",7826,597
1400000US06013320001,06013320001,"Census Tract 3200.01, Contra Costa County, California",3632,282
1400000US06013320002,06013320002,"Census Tract 3200.02, Contra Costa County, California",8142,492
1400000US06013321101,06013321101,"Census Tract 3211.01, Contra Costa County, California",6076,437
1400000US06013321102,06013321102,"Census Tract 3211.02, Contra Costa County, California",6678,284
1400000US06013321103,06013321103,"Census Tract 3211.03, Contra Costa County, California",4855,326
1400000US06013321200,06013321200,"Census Tract 3212, Contra Costa County, California",5502,434
1400000US06013322000,06013322000,"Census Tract 3220, Contra Costa County, California",6204,347
1400000US06013323000,06013323000,"Census Tract 3230, Contra Costa County, California",3924,248
1400000US06013324000,06013324000,"Census Tract 3240, Contra Costa County, California",9283,737
1400000US06013325000,06013325000,"Census Tract 3250, Contra Costa County, California",5449,484
1400000US06013326000,06013326000,"Census Tract 3260, Contra Costa County, California",3339,272
1400000US06013327000,06013327000,"Census Tract 3270, Contra Costa County, California",6647,652
1400000US06013328000,06013328000,"Census Tract 3280, Contra Costa County, California",2173,417
1400000US06013329000,06013329000,"Census Tract 3290, Contra Costa County, California",6058,402
1400000US06013330000,06013330000,"Census Tract 3300, Contra Costa County, California",5851,522
1400000US06013331000,06013331000,"Census Tract 3310, Contra Costa County, California",6648,556
1400000US06013332000,06013332000,"Census Tract 3320, Contra Costa County, California",7553,539
1400000US06013333100,06013333100,"Census Tract 3331, Contra Costa County, California",8685,536
1400000US06013333200,06013333200,"Census Tract 3332, Contra Costa County, California",5637,401
1400000US06013334001,06013334001,"Census Tract 3340.01, Contra Costa County, California",3945,287
1400000US06013334003,06013334003,"Census Tract 3340.03, Contra Costa County, California",3780,212
1400000US06013334004,06013334004,"Census Tract 3340.04, Contra Costa County, California",7023,472
1400000US06013334005,06013334005,"Census Tract 3340.05, Contra Costa County, California",1209,158
1400000US06013335000,06013335000,"Census Tract 3350, Contra Costa County, California",3715,426
1400000US06013336101,06013336101,"Census Tract 3361.01, Contra Costa County, California",4295,454
1400000US06013336102,06013336102,"Census Tract 3361.02, Contra Costa County, California",7108,517
1400000US06013336200,06013336200,"Census Tract 3362, Contra Costa County, California",8547,755
1400000US06013337100,06013337100,"Census Tract 3371, Contra Costa County, California",3305,376
1400000US06013337200,06013337200,"Census Tract 3372, Contra Costa County, California",6650,395
1400000US06013337300,06013337300,"Census Tract 3373, Contra Costa County, California",6419,364
1400000US06013338100,06013338100,"Census Tract 3381, Contra Costa County, California",8153,857
1400000US06013338201,06013338201,"Census Tract 3382.01, Contra Costa County, California",3717,265
1400000US06013338202,06013338202,"Census Tract 3382.02, Contra Costa County, California",10449,470
1400000US06013338301,06013338301,"Census Tract 3383.01, Contra Costa County, California",2895,143
1400000US06013338302,06013338302,"Census Tract 3383.02, Contra Costa County, California",5773,328
1400000US06013339000,06013339000,"Census Tract 3390, Contra Costa County, California",8221,761
1400000US06013340001,06013340001,"Census Tract 3400.01, Contra Costa County, California",5311,403
1400000US06013340002,06013340002,"Census Tract 3400.02, Contra Costa County, California",7456,370
1400000US06013341000,06013341000,"Census Tract 3410, Contra Costa County, California",5470,331
1400000US06013342000,06013342000,"Census Tract 3420, Contra Costa County, California",6056,362
1400000US06013343001,06013343001,"Census Tract 3430.01, Contra Costa County, California",4887,281
1400000US06013343002,06013343002,"Census Tract 3430.02, Contra Costa County, California",4951,373
1400000US06013343003,06013343003,"Census Tract 3430.03, Contra Costa County, California",3880,278
1400000US06013344000,06013344000,"Census Tract 3440, Contra Costa County, California",1321,198
1400000US06013345101,06013345101,"Census Tract 3451.01, Contra Costa County, California",4248,234
1400000US06013345102,06013345102,"Census Tract 3451.02, Contra Costa County, California",3204,165
1400000US06013345103,06013345103,"Census Tract 3451.03, Contra Costa County, California",4237,288
1400000US06013345105,06013345105,"Census Tract 3451.05, Contra Costa County, California",5832,410
1400000US06013345107,06013345107,"Census Tract 3451.07, Contra Costa County, California",9950,380
1400000US06013345108,06013345108,"Census Tract 3451.08, Contra Costa County, California",5382,357
1400000US06013345109,06013345109,"Census Tract 3451.09, Contra Costa County, California",8255,454
1400000US06013345110,06013345110,"Census Tract 3451.10, Contra Costa County, California",6576,368
1400000US06013345201,06013345201,"Census Tract 3452.01, Contra Costa County, California",10237,498
1400000US06013345202,06013345202,"Census Tract 3452.02, Contra Costa County, California",6359,383
1400000US06013346101,06013346101,"Census Tract 3461.01, Contra Costa County, California",3559,155
1400000US06013346102,06013346102,"Census Tract 3461.02, Contra Costa County, California",6056,422
1400000US06013346201,06013346201,"Census Tract 3462.01, Contra Costa County, California",7815,455
1400000US06013346202,06013346202,"Census Tract 3462.02, Contra Costa County, California",10929,512
1400000US06013347000,06013347000,"Census Tract 3470, Contra Costa County, California",6391,356
1400000US06013348000,06013348000,"Census Tract 3480, Contra Costa County, California",4515,313
1400000US06013349000,06013349000,"Census Tract 3490, Contra Costa County, California",4852,300
1400000US06013350000,06013350000,"Census Tract 3500, Contra Costa County, California",5759,385
1400000US06013351100,06013351100,"Census Tract 3511, Contra Costa County, California",8122,372
1400000US06013351200,06013351200,"Census Tract 3512, Contra Costa County, California",6275,307
1400000US06013352101,06013352101,"Census Tract 3521.01, Contra Costa County, California",3923,393
1400000US06013352102,06013352102,"Census Tract 3521.02, Contra Costa County, California",5392,270
1400000US06013352201,06013352201,"Census Tract 3522.01, Contra Costa County, California",5536,251
